"Games","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","Hand_OBP","Hand_SLG","Hand_BABIP","Hand_ISO","Hand_SBPerG","P_OPS","AL","SameTeam","weight","height","age","bats_right","bats_switch"
119,375,44,106,10,2,1,28,40,12,22,24,1,3,5,1,3,0.327,0.328,0.299,0.045,0.336134453781513,1.25,0,1,180,70,31,0,0
134,534,66,150,31,1,13,60,1,0,19,71,5,8,3,6,14,0.312,0.416,0.3,0.135,0.00746268656716418,0.962,1,1,250,75,32,0,0
136,480,65,139,22,2,21,77,13,9,18,61,3,3,4,4,14,0.317,0.475,0.294,0.185,0.0955882352941176,0.517,1,1,180,74,27,1,0
149,554,97,160,44,1,27,111,2,2,74,94,7,11,0,6,13,0.38,0.518,0.303,0.229,0.0134228187919463,0.523,0,1,205,73,30,1,0
53,187,36,74,14,0,17,53,2,0,35,38,16,3,0,4,5,0.489,0.743,0.419,0.348,0.0377358490566038,1.747,0,0,225,72,36,1,0
89,256,31,63,13,0,12,45,1,1,16,33,0,0,0,8,10,0.282,0.438,0.233,0.191,0.0112359550561798,0.489,1,1,220,74,30,1,0
137,556,76,154,38,9,11,59,47,3,58,55,7,5,3,3,11,0.349,0.437,0.29,0.16,0.343065693430657,0.692,0,1,175,67,30,0,1
117,320,47,70,14,0,4,31,1,2,44,38,6,4,4,1,14,0.32,0.3,0.237,0.081,0.00854700854700855,0.737,0,1,215,70,29,1,0
17,48,3,11,2,0,1,6,0,0,0,10,0,0,2,0,4,0.229,0.333,0.27,0.104,0,0,0,0,300,78,28,0,0
32,5,2,2,0,0,0,0,0,0,2,3,0,0,2,0,0,0.571,0.4,1,0,0,2,1,1,190,75,25,0,0
109,453,76,127,27,0,29,75,19,3,43,103,11,3,0,4,9,0.344,0.532,0.302,0.252,0.174311926605505,0.143,0,1,195,73,32,1,0
141,494,66,141,35,2,23,86,0,1,62,121,6,2,0,5,11,0.364,0.504,0.332,0.219,0,0.523,0,1,225,73,25,1,0
16,17,4,5,1,0,2,5,0,0,1,3,0,0,0,1,0,0.316,0.706,0.231,0.412,0,1.25,0,0,200,69,40,0,0
153,497,86,109,21,1,24,69,3,3,82,135,6,4,1,4,14,0.332,0.41,0.249,0.191,0.0196078431372549,0.75,1,1,195,72,28,0,1
88,91,18,20,5,1,0,9,3,0,8,14,0,0,4,0,2,0.283,0.297,0.26,0.077,0.0340909090909091,0,0,1,170,70,39,1,0
54,193,39,69,14,0,13,43,2,0,32,23,4,4,0,5,4,0.449,0.632,0.346,0.275,0.037037037037037,1.017,1,0,225,75,28,0,1
149,580,85,178,19,4,1,38,22,13,73,58,1,3,4,1,19,0.387,0.359,0.339,0.052,0.147651006711409,0.606,0,1,185,71,29,1,0
149,503,93,123,28,0,34,90,1,0,91,147,9,4,0,4,17,0.362,0.503,0.273,0.258,0.00671140939597315,0.364,1,1,250,76,38,0,0
145,531,85,145,37,2,9,67,44,16,97,134,4,2,3,7,13,0.383,0.401,0.344,0.128,0.303448275862069,0.985,1,1,185,75,24,1,0
110,324,38,80,22,1,7,40,1,3,22,64,0,1,5,1,5,0.296,0.386,0.287,0.139,0.00909090909090909,0.333,1,1,245,72,29,1,0
159,607,113,177,41,4,33,104,14,2,64,104,14,27,1,8,9,0.38,0.535,0.301,0.244,0.0880503144654088,0.851,0,1,195,73,30,0,0
131,423,37,93,20,0,13,43,0,1,52,122,3,6,0,2,13,0.313,0.359,0.276,0.139,0,0.395,1,1,230,74,36,0,1
146,570,102,167,30,8,14,58,36,11,45,69,2,7,5,0,8,0.352,0.447,0.314,0.154,0.246575342465753,0.826,0,1,190,69,28,1,0
47,17,1,2,0,0,0,2,0,0,1,8,0,0,3,0,0,0.167,0.118,0.222,0,0,2,0,1,220,74,25,1,0
89,102,8,22,7,0,4,17,0,0,16,24,3,0,0,1,4,0.319,0.402,0.24,0.186,0,0.667,0,1,240,74,33,0,0
129,475,89,111,22,7,14,46,19,5,66,115,0,14,1,4,5,0.342,0.398,0.277,0.164,0.147286821705426,0,0,1,210,72,26,1,0
134,418,73,114,16,3,24,67,20,1,57,119,1,4,0,3,2,0.363,0.498,0.324,0.225,0.149253731343284,0.969,0,1,235,77,29,1,0
57,129,20,32,4,2,6,18,9,0,8,32,0,1,3,2,5,0.293,0.45,0.28,0.202,0.157894736842105,1.232,1,1,200,72,30,0,0
145,538,91,168,43,4,29,115,3,5,62,108,7,12,0,9,11,0.39,0.569,0.339,0.257,0.0206896551724138,0.846,1,1,220,73,29,1,0
38,83,9,28,4,1,4,14,0,0,0,24,0,0,2,0,4,0.337,0.554,0.436,0.217,0,0.5,0,1,275,76,27,0,1
62,198,32,50,10,2,12,30,3,0,25,37,1,2,0,2,4,0.339,0.505,0.252,0.253,0.0483870967741935,0.322,1,1,210,75,27,0,1
152,563,96,165,29,3,15,103,30,8,94,113,7,1,0,9,15,0.39,0.435,0.338,0.142,0.197368421052632,0.787,1,1,220,72,35,0,0
122,372,50,86,21,2,11,38,4,3,26,99,4,3,0,3,5,0.285,0.387,0.283,0.156,0.0327868852459016,0,0,1,210,73,30,0,0
126,354,37,80,12,1,9,48,0,0,41,58,2,2,0,2,8,0.308,0.342,0.246,0.116,0,0.615,0,1,190,74,30,1,0
137,504,70,157,23,9,5,58,14,7,30,54,1,5,12,5,9,0.353,0.423,0.338,0.111,0.102189781021898,0.732,1,1,195,70,25,0,1
154,550,69,135,32,3,23,76,12,10,31,121,2,10,6,7,6,0.294,0.44,0.271,0.195,0.0779220779220779,0,0,1,200,73,30,1,0
151,531,103,142,29,3,36,119,13,3,94,162,4,9,0,4,9,0.384,0.537,0.315,0.269,0.0860927152317881,0.489,1,1,210,74,31,1,0
24,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,230,75,29,1,0
24,77,13,27,7,0,5,17,1,0,6,16,0,0,0,0,3,0.398,0.636,0.393,0.286,0.0416666666666667,0.682,0,0,210,69,34,1,0
33,56,2,10,2,0,1,4,0,0,4,24,0,0,7,0,1,0.233,0.268,0.29,0.089,0,0,0,1,240,73,25,1,0
139,485,84,136,25,6,18,79,3,4,63,116,8,6,1,10,12,0.363,0.468,0.327,0.188,0.0215827338129496,0.385,0,1,205,74,36,1,0
31,55,4,7,0,0,0,1,0,0,4,21,0,1,9,0,0,0.2,0.127,0.206,0,0,0,0,1,225,75,29,1,0
73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,285,76,25,1,0
72,105,15,18,7,0,0,7,2,0,5,26,0,3,2,3,2,0.224,0.238,0.22,0.067,0.0277777777777778,0,0,1,200,72,31,1,0
33,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.2,0.25,0,0,0,1,1,230,76,32,1,0
154,485,66,133,28,1,13,68,10,2,43,59,4,4,4,4,15,0.336,0.416,0.288,0.142,0.0649350649350649,0.626,1,1,210,70,25,0,1
59,242,42,70,13,3,5,36,2,0,11,32,0,0,1,6,9,0.313,0.43,0.308,0.14,0.0338983050847458,0.421,1,0,195,70,35,1,0
27,45,6,12,2,1,1,2,0,0,0,4,0,1,1,0,1,0.283,0.422,0.275,0.156,0,0,0,1,225,73,35,1,0
161,637,103,204,48,2,25,85,5,7,30,63,2,3,0,4,22,0.352,0.52,0.324,0.199,0.031055900621118,0.546,1,1,210,72,27,0,0
28,63,3,11,3,0,1,7,0,0,2,13,0,1,3,0,1,0.212,0.27,0.204,0.095,0,0,0,1,230,78,34,1,0
42,94,13,28,4,0,1,11,0,3,2,11,0,0,4,1,1,0.309,0.372,0.325,0.074,0,0,1,1,210,73,23,1,0
28,44,3,5,1,0,0,6,0,0,7,14,0,1,5,1,0,0.245,0.136,0.161,0.023,0,1,0,1,215,75,30,1,0
153,588,93,162,34,7,32,94,6,1,54,118,3,6,0,2,22,0.342,0.52,0.295,0.245,0.0392156862745098,0.857,1,1,220,74,30,1,0
143,550,107,155,36,3,24,82,12,0,71,98,1,2,2,1,9,0.365,0.489,0.305,0.207,0.0839160839160839,0.755,1,1,205,74,36,0,0
68,237,31,54,10,1,10,28,2,1,18,58,0,4,1,2,5,0.291,0.405,0.257,0.177,0.0294117647058824,0.846,0,0,215,73,34,1,0
97,154,15,38,6,0,5,20,1,0,11,29,1,1,0,3,2,0.296,0.383,0.268,0.136,0.0103092783505155,0,0,1,205,73,31,0,0
137,452,84,126,30,4,24,68,2,6,82,109,5,3,1,1,6,0.392,0.522,0.319,0.243,0.0145985401459854,0.856,1,1,200,73,34,0,0
153,624,94,188,27,10,8,60,70,12,49,74,3,6,6,6,13,0.355,0.415,0.328,0.114,0.457516339869281,0.667,1,1,195,73,26,0,0
160,596,92,162,42,3,31,106,6,4,72,116,10,13,0,4,19,0.361,0.508,0.289,0.237,0.0375,1.235,0,1,210,74,27,0,0
158,580,62,154,30,2,12,82,0,1,35,68,3,3,2,5,12,0.308,0.386,0.281,0.121,0,0.548,0,1,210,73,34,1,0
158,615,114,183,30,7,5,54,42,17,101,114,0,1,8,4,8,0.395,0.393,0.356,0.096,0.265822784810127,0.286,1,1,180,68,31,0,1
135,433,73,115,29,10,4,34,27,10,67,116,1,1,14,3,4,0.363,0.406,0.351,0.141,0.2,0.45,0,1,195,77,23,0,1
37,97,10,27,9,0,5,13,1,4,5,24,0,1,0,1,1,0.317,0.526,0.319,0.247,0.027027027027027,0.083,0,0,195,73,28,1,0
150,613,92,165,28,5,9,47,12,6,61,89,2,1,3,2,11,0.335,0.375,0.302,0.106,0.08,0.661,0,1,195,68,32,0,1
108,248,48,67,6,6,3,23,26,5,26,40,0,3,6,1,3,0.345,0.379,0.311,0.109,0.240740740740741,0.308,1,1,195,71,26,0,0
19,24,4,7,1,0,2,11,0,0,7,8,0,0,0,0,0,0.452,0.583,0.357,0.292,0,0.667,0,0,240,75,38,0,0
14,29,2,5,2,0,0,2,0,0,3,8,0,0,0,0,1,0.25,0.241,0.238,0.069,0,0,0,1,220,77,33,1,0
137,315,51,72,15,5,3,28,14,7,22,72,0,4,7,1,1,0.287,0.337,0.286,0.108,0.102189781021898,0.333,1,1,220,75,24,1,0
44,148,26,42,10,0,5,15,2,0,5,29,0,2,4,0,4,0.316,0.453,0.325,0.169,0.0454545454545455,0.452,1,0,210,73,32,1,0
89,278,53,79,14,7,13,29,16,4,28,70,3,3,5,3,3,0.353,0.525,0.333,0.241,0.179775280898876,1.514,0,1,220,73,24,0,0
100,383,59,113,16,1,15,50,2,1,19,56,3,4,0,1,16,0.334,0.46,0.313,0.164,0.02,0.966,1,1,235,75,34,1,0
10,6,2,1,0,0,0,1,4,1,0,1,0,0,0,1,0,0.143,0.167,0.167,0,0.4,0,1,1,165,70,28,0,1
45,76,15,18,5,0,2,12,0,1,11,8,0,3,2,1,1,0.352,0.382,0.239,0.145,0,0.5,1,0,195,70,33,1,0
32,61,6,9,3,0,0,5,1,0,1,29,0,0,7,0,0,0.161,0.197,0.281,0.049,0.03125,1.25,0,1,205,76,26,0,0
35,43,2,4,1,0,0,1,0,0,1,15,0,0,7,0,0,0.114,0.116,0.143,0.023,0,0,0,1,205,77,27,0,0
123,414,44,108,22,1,6,37,0,2,29,78,0,3,1,6,16,0.31,0.362,0.304,0.101,0,0.667,1,1,200,73,29,1,0
145,501,82,143,42,3,23,86,1,3,79,145,7,4,0,4,17,0.384,0.519,0.356,0.234,0.00689655172413793,0,0,1,190,74,30,0,0
151,544,79,177,38,3,15,86,0,1,89,73,5,2,0,10,15,0.416,0.489,0.348,0.164,0,0.503,0,1,220,74,36,0,0
63,235,42,83,16,2,13,55,2,4,26,43,5,4,0,5,5,0.419,0.604,0.38,0.251,0.0317460317460317,0.647,0,0,240,76,29,1,0
160,616,105,172,37,4,45,141,8,1,75,186,8,6,0,6,11,0.36,0.571,0.325,0.292,0.05,0.968,0,1,250,76,30,0,0
149,551,74,156,35,6,9,62,8,1,62,99,4,4,9,5,16,0.357,0.417,0.328,0.134,0.0536912751677852,1.25,0,1,190,72,32,0,1
119,451,74,135,26,1,22,90,18,4,47,92,4,3,0,5,9,0.366,0.508,0.33,0.208,0.151260504201681,0.839,1,1,220,74,34,1,0
134,500,93,136,32,3,34,93,4,0,56,119,8,4,0,5,16,0.347,0.552,0.29,0.28,0.0298507462686567,0.815,0,1,225,74,37,0,0
114,387,74,116,22,3,8,65,13,5,35,41,2,5,3,7,7,0.359,0.434,0.313,0.134,0.114035087719298,0.334,1,1,185,68,29,0,1
153,634,107,212,27,1,18,66,30,5,72,90,4,5,4,1,18,0.406,0.465,0.368,0.131,0.196078431372549,0.995,1,1,195,75,35,1,0
33,59,5,13,0,0,0,2,0,0,6,15,0,0,12,0,2,0.292,0.22,0.295,0,0,0.5,0,1,210,77,25,1,0
159,606,97,180,25,7,26,101,34,8,52,139,6,3,0,6,14,0.352,0.49,0.345,0.193,0.213836477987421,0.611,0,1,210,76,25,1,0
105,374,61,109,21,3,10,61,11,4,20,71,1,4,2,0,8,0.334,0.444,0.338,0.152,0.104761904761905,0.826,1,1,220,71,26,1,0
31,48,2,5,0,0,0,2,0,0,3,16,0,0,8,0,1,0.157,0.104,0.156,0,0,0.333,0,1,228,76,21,0,0
39,87,9,19,3,0,1,7,1,0,7,14,0,1,0,0,4,0.284,0.287,0.25,0.069,0.0256410256410256,0,1,0,220,75,26,0,0
146,514,73,154,35,2,28,103,1,1,56,106,9,3,0,5,13,0.369,0.539,0.327,0.239,0.00684931506849315,0.143,1,1,220,72,27,0,0
51,104,10,25,3,0,2,6,1,0,3,22,0,4,1,0,3,0.288,0.327,0.288,0.087,0.0196078431372549,0,0,1,200,71,35,1,0
12,33,2,7,2,0,0,1,0,0,0,13,0,0,0,0,1,0.212,0.273,0.35,0.061,0,0.545,0,0,205,75,31,0,0
158,576,73,162,25,2,13,90,7,3,70,68,10,0,1,4,16,0.357,0.399,0.299,0.118,0.0443037974683544,0.892,0,1,235,75,25,0,0
107,181,19,42,8,0,0,25,1,1,20,21,2,1,0,2,6,0.309,0.276,0.259,0.044,0.00934579439252336,0.667,0,1,175,72,38,1,0
119,445,54,129,29,1,17,75,2,1,33,61,5,1,0,5,24,0.337,0.474,0.301,0.184,0.0168067226890756,0.473,1,1,195,76,35,1,0
32,68,5,10,2,0,2,11,0,0,6,20,0,0,0,2,0,0.211,0.265,0.167,0.118,0,0,1,1,180,72,25,0,1
139,486,63,129,20,1,22,97,4,2,41,106,3,7,1,4,5,0.329,0.447,0.296,0.181,0.0287769784172662,0.718,0,1,215,74,31,1,0
51,148,24,41,9,4,2,13,6,0,17,27,0,1,2,2,3,0.351,0.432,0.322,0.155,0.117647058823529,1.1,0,0,175,73,34,1,0
9,14,0,1,0,0,0,1,0,0,1,6,0,0,1,0,0,0.133,0.071,0.125,0,0,0,0,1,170,71,38,1,0
143,505,63,126,19,0,7,53,11,6,69,80,9,11,2,1,18,0.352,0.329,0.284,0.079,0.0769230769230769,0.595,0,1,205,70,26,1,0
56,211,32,71,12,0,8,41,1,0,24,23,0,1,0,1,6,0.405,0.507,0.348,0.171,0.0178571428571429,0.432,1,0,235,74,31,0,1
84,237,26,50,8,0,5,28,2,3,22,73,0,4,8,1,2,0.288,0.308,0.281,0.097,0.0238095238095238,1.4,1,1,205,72,26,1,0
142,456,62,125,21,1,28,90,0,1,64,75,1,4,0,2,4,0.367,0.509,0.273,0.235,0,1.136,1,1,210,74,35,0,0
103,316,44,79,19,2,4,50,4,1,40,74,2,2,0,2,4,0.336,0.361,0.312,0.111,0.0388349514563107,0.167,1,1,200,75,35,0,1
138,523,94,191,30,1,28,96,4,1,76,63,14,2,0,5,13,0.444,0.587,0.373,0.222,0.0289855072463768,1,1,1,225,77,26,0,0
52,138,15,30,4,0,1,11,0,0,14,28,0,1,1,1,6,0.292,0.268,0.264,0.051,0,0.452,1,1,250,72,34,1,0
140,481,45,141,23,1,6,54,9,3,50,39,2,6,6,1,27,0.366,0.383,0.309,0.089,0.0642857142857143,0.692,0,1,205,71,27,1,0
54,119,14,37,6,0,0,7,0,0,14,22,1,0,0,1,4,0.381,0.361,0.378,0.05,0,0,1,1,200,71,26,0,1
152,566,86,173,43,2,34,108,3,7,46,117,10,2,0,8,15,0.355,0.569,0.329,0.263,0.0197368421052632,0.59,1,1,225,73,26,0,1
114,382,60,104,22,1,20,56,3,3,40,103,1,7,0,3,6,0.35,0.492,0.321,0.22,0.0263157894736842,0.497,1,1,225,73,28,1,0
150,541,77,129,35,1,28,99,0,2,74,134,5,5,0,7,9,0.332,0.462,0.262,0.224,0,0.167,1,1,230,75,34,0,0
8,13,0,3,0,0,0,2,0,0,0,7,0,0,1,0,0,0.231,0.231,0.5,0,0,0,0,0,230,72,32,1,0
154,626,115,185,48,1,15,72,20,8,74,45,3,5,3,6,19,0.371,0.447,0.297,0.152,0.12987012987013,0.481,1,1,175,69,26,1,0
32,5,1,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0.2,0.4,0.333,0.2,0,0.667,1,1,235,77,37,0,0
145,380,57,117,16,8,0,31,30,12,27,27,3,8,9,1,7,0.365,0.392,0.331,0.084,0.206896551724138,0,0,1,180,70,32,0,0
33,66,4,9,2,0,0,4,1,0,4,33,0,0,9,0,0,0.186,0.167,0.273,0.03,0.0303030303030303,0,0,1,200,72,31,1,0
111,383,55,109,25,0,22,81,1,0,48,101,4,2,0,5,13,0.363,0.522,0.328,0.238,0.00900900900900901,0.765,1,1,215,74,38,0,1
160,568,124,186,45,1,47,135,16,4,115,64,44,9,0,8,23,0.443,0.658,0.299,0.331,0.1,0.762,0,1,240,75,29,1,0
125,359,56,82,15,1,1,38,16,3,61,70,1,1,13,6,7,0.337,0.284,0.276,0.056,0.128,1.139,1,1,195,69,32,0,1
104,352,62,102,24,2,19,63,0,1,71,81,21,7,0,1,7,0.418,0.531,0.328,0.241,0,0.792,0,1,225,72,37,1,0
147,474,72,119,22,2,16,52,3,1,36,95,3,3,5,2,5,0.307,0.407,0.282,0.156,0.0204081632653061,1.323,0,1,195,74,23,0,0
138,529,72,152,24,1,25,88,0,1,36,57,1,2,0,5,19,0.332,0.478,0.281,0.191,0,0.5,1,1,220,74,31,1,0
124,444,78,127,17,1,30,100,14,2,80,97,7,8,0,3,13,0.402,0.532,0.303,0.245,0.112903225806452,1.308,1,1,230,75,34,1,0
155,672,100,168,43,5,21,77,31,8,44,70,1,2,2,5,7,0.296,0.423,0.251,0.173,0.2,0.587,0,1,175,67,31,0,1
107,322,32,82,26,1,9,43,3,2,47,39,8,4,4,2,8,0.355,0.425,0.264,0.171,0.0280373831775701,1.082,0,1,215,70,30,1,0
129,390,55,114,19,7,3,37,14,7,24,56,3,6,6,3,9,0.34,0.4,0.332,0.108,0.108527131782946,0.25,0,1,190,73,27,1,0
34,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.25,0.25,0.333,0,0,0,1,1,300,78,29,0,0
153,532,85,161,34,1,4,35,2,2,52,69,2,0,1,1,4,0.364,0.393,0.341,0.09,0.0130718954248366,1,0,1,185,70,29,0,0
133,335,61,98,20,4,15,55,4,1,46,67,3,2,1,3,5,0.378,0.51,0.324,0.218,0.0300751879699248,0.533,0,1,210,75,27,0,0
145,578,97,180,16,10,8,68,23,10,70,89,3,10,12,6,7,0.392,0.415,0.353,0.104,0.158620689655172,0.867,1,1,210,72,25,0,0
133,352,55,85,24,3,8,48,9,5,34,79,0,2,3,2,9,0.31,0.395,0.288,0.153,0.0676691729323308,0.633,0,1,200,73,30,1,0
99,103,15,20,4,0,5,17,0,0,23,30,3,3,0,0,0,0.357,0.379,0.221,0.184,0,0.35,0,1,200,69,41,0,0
147,425,74,97,19,3,25,70,7,4,56,138,3,5,0,5,7,0.322,0.464,0.27,0.235,0.0476190476190476,0.5,0,1,225,75,24,0,0
150,498,84,124,35,1,29,82,0,0,97,126,2,3,3,6,13,0.371,0.498,0.272,0.249,0,0.489,1,1,195,72,29,0,1
156,609,103,178,43,3,39,122,2,0,81,114,9,12,0,5,13,0.383,0.565,0.302,0.273,0.0128205128205128,0.593,1,1,225,75,29,0,1
17,17,0,4,0,0,0,3,0,0,0,7,0,0,0,0,0,0.235,0.235,0.4,0,0,0.933,0,0,250,76,39,0,0
124,267,27,60,17,4,1,25,4,2,33,56,5,3,3,1,9,0.316,0.33,0.28,0.105,0.032258064516129,0,0,1,225,71,30,0,0
71,198,28,46,7,1,2,19,6,2,21,37,1,0,10,2,1,0.303,0.308,0.273,0.076,0.0845070422535211,0.533,1,1,185,72,27,0,1
64,213,27,62,11,1,2,31,1,1,21,42,5,1,3,4,4,0.351,0.38,0.347,0.089,0.015625,1.071,0,1,200,71,31,1,0
151,543,101,161,25,9,32,92,20,11,73,112,4,3,0,9,20,0.377,0.552,0.316,0.256,0.132450331125828,0.653,0,1,205,75,25,1,0
156,571,112,161,28,4,31,93,23,0,88,110,3,24,0,4,5,0.397,0.508,0.3,0.226,0.147435897435897,1.072,0,1,195,73,31,0,0
156,620,102,181,39,13,10,62,25,8,60,71,1,6,4,4,5,0.358,0.445,0.315,0.153,0.16025641025641,0.917,0,1,190,69,29,1,0
40,89,7,16,5,1,2,4,0,0,1,26,0,0,6,0,0,0.189,0.326,0.23,0.146,0,0,0,1,235,79,28,1,0
159,571,98,153,26,1,36,99,20,3,91,156,8,8,0,6,11,0.373,0.506,0.304,0.238,0.125786163522013,1.129,0,1,235,77,30,1,0
35,68,5,11,4,0,1,11,1,0,2,22,0,1,9,1,1,0.194,0.265,0.217,0.103,0.0285714285714286,0,0,1,205,72,33,0,0
136,491,99,150,36,1,27,94,7,2,77,125,6,16,0,4,9,0.413,0.548,0.359,0.242,0.0514705882352941,0.25,1,1,220,73,30,1,0
108,395,50,112,16,2,12,60,2,5,12,92,1,4,0,5,17,0.308,0.425,0.338,0.142,0.0185185185185185,0.381,1,1,240,75,24,1,0
30,57,7,14,1,0,1,1,4,4,4,12,0,0,0,0,1,0.295,0.316,0.295,0.07,0.133333333333333,0,0,1,195,70,24,0,1
148,588,88,156,15,3,0,35,32,15,64,96,0,5,17,0,6,0.342,0.301,0.317,0.036,0.216216216216216,0.676,1,1,200,72,22,1,0
47,119,17,25,6,1,2,9,2,1,19,42,2,1,0,0,1,0.324,0.328,0.307,0.118,0.0425531914893617,0.702,0,0,210,73,31,0,0
34,68,5,10,0,0,1,8,0,0,2,31,0,0,6,1,1,0.169,0.191,0.243,0.044,0,0,0,1,185,75,33,1,0
100,270,22,62,13,0,6,43,0,0,30,61,1,3,2,4,4,0.309,0.344,0.271,0.115,0,0.5,1,1,205,71,27,0,1
10,24,3,5,1,0,1,5,1,0,1,5,0,0,0,0,1,0.24,0.375,0.222,0.167,0.1,0,1,1,190,76,29,1,0
135,468,71,119,27,3,4,47,11,6,45,83,1,5,11,3,6,0.324,0.35,0.299,0.096,0.0814814814814815,0.937,1,1,190,72,31,1,0
37,106,9,27,7,0,1,9,0,0,17,15,3,0,0,0,6,0.358,0.349,0.289,0.094,0,1.056,1,0,220,73,34,0,1
29,59,8,7,0,0,0,1,0,0,1,24,0,2,5,0,3,0.161,0.119,0.2,0,0,0,0,1,225,75,30,1,0
137,438,60,121,11,4,3,42,15,7,19,59,0,2,8,1,5,0.309,0.34,0.313,0.064,0.109489051094891,0.222,1,1,195,72,24,0,0
113,301,39,77,13,1,8,45,3,3,20,77,3,3,0,2,6,0.307,0.385,0.317,0.13,0.0265486725663717,0,1,1,197,74,24,0,1
35,62,8,13,3,0,2,13,2,1,5,24,1,0,0,3,1,0.257,0.355,0.282,0.145,0.0571428571428571,0,0,1,225,77,23,0,0
148,509,80,143,23,5,25,70,5,4,58,136,5,1,0,5,12,0.353,0.493,0.334,0.212,0.0337837837837838,1.025,0,1,225,75,23,0,0
20,39,2,7,1,0,0,3,0,0,2,11,0,0,3,0,1,0.22,0.205,0.25,0.026,0,0,0,1,242,76,21,1,0
96,289,41,77,16,0,18,51,0,2,47,77,4,0,0,5,5,0.364,0.509,0.296,0.242,0,0.551,0,0,235,76,34,1,0
147,458,50,117,27,3,4,42,7,1,42,64,11,1,5,3,8,0.317,0.354,0.288,0.098,0.0476190476190476,0,0,1,210,70,26,0,1
123,494,64,130,33,0,4,42,11,4,28,53,0,3,5,7,11,0.303,0.354,0.284,0.091,0.0894308943089431,0.25,0,1,195,70,36,1,0
35,66,3,7,1,0,0,1,0,0,1,33,0,0,10,0,0,0.119,0.121,0.212,0.015,0,0.571,0,1,230,75,26,1,0
91,200,30,58,12,0,4,28,4,0,17,30,0,4,2,3,4,0.353,0.41,0.32,0.12,0.043956043956044,0,0,1,225,73,36,1,0
160,626,103,200,41,3,29,109,3,2,57,77,14,8,0,5,19,0.381,0.534,0.326,0.214,0.01875,1.133,1,1,210,72,28,0,0
30,98,9,23,4,1,1,2,0,0,6,19,0,0,1,0,4,0.279,0.327,0.282,0.092,0,0,1,0,205,75,28,1,0
93,266,27,72,11,3,0,38,1,1,33,42,1,6,8,4,7,0.359,0.335,0.316,0.064,0.010752688172043,0,1,1,210,73,24,1,0
103,156,31,39,11,1,8,33,5,1,16,45,0,1,4,0,0,0.324,0.487,0.301,0.237,0.0485436893203883,0.182,0,1,190,70,30,0,1
154,600,110,184,30,13,19,90,47,10,46,104,3,3,3,5,2,0.356,0.495,0.342,0.188,0.305194805194805,0.429,1,1,230,74,29,0,0
108,399,60,127,31,3,22,78,17,4,38,81,5,1,1,6,12,0.374,0.576,0.348,0.258,0.157407407407407,1.083,1,1,230,74,30,1,0
157,609,93,165,37,5,14,81,7,3,58,93,7,4,0,4,26,0.336,0.417,0.298,0.146,0.0445859872611465,0.727,1,1,220,74,31,1,0
31,54,2,6,0,0,0,2,0,0,1,22,0,0,8,0,1,0.127,0.111,0.188,0,0,0,0,1,229,71,24,1,0
84,224,27,56,17,2,7,31,3,1,13,44,3,4,2,1,6,0.302,0.438,0.282,0.188,0.0357142857142857,0.2,0,1,215,72,32,1,0
28,71,10,20,2,0,0,5,0,2,5,13,0,0,0,0,0,0.329,0.31,0.345,0.028,0,0.624,0,0,165,69,30,0,0
88,179,24,48,13,0,6,28,8,0,14,35,1,2,1,1,6,0.327,0.441,0.302,0.173,0.0909090909090909,0.452,0,1,195,73,29,1,0
15,53,9,18,2,0,2,11,0,1,1,5,0,1,0,1,2,0.357,0.491,0.34,0.151,0,0.327,1,0,225,76,26,1,0
36,55,3,15,3,0,1,7,0,1,4,20,0,0,0,0,2,0.322,0.382,0.412,0.109,0,0,0,1,245,74,23,0,0
150,477,97,132,20,7,5,47,47,9,79,101,1,5,5,3,6,0.383,0.379,0.34,0.103,0.313333333333333,0.443,1,1,195,71,27,0,0
128,412,52,99,18,0,16,71,0,0,63,100,2,4,0,4,16,0.344,0.4,0.277,0.16,0,0,0,1,220,77,34,1,0
94,128,16,36,8,0,6,22,1,0,8,15,3,1,1,0,1,0.328,0.484,0.28,0.203,0.0106382978723404,0.167,0,1,190,73,34,0,0
148,511,77,136,24,3,18,86,5,3,39,123,3,12,0,9,4,0.327,0.431,0.311,0.164,0.0337837837837838,0,0,1,230,73,30,1,0
72,267,27,64,17,2,6,38,0,2,14,53,2,6,3,2,7,0.291,0.386,0.276,0.146,0,0.467,0,0,210,73,33,1,0
136,466,76,115,17,7,24,67,12,2,53,116,3,2,4,3,3,0.324,0.468,0.277,0.221,0.0882352941176471,1.121,1,1,200,73,29,0,0
152,593,83,178,27,1,29,115,4,5,35,60,5,9,0,6,19,0.345,0.496,0.292,0.196,0.0263157894736842,0.513,1,1,235,75,35,1,0
33,92,6,13,0,0,0,5,0,0,1,42,0,0,2,0,0,0.151,0.141,0.26,0,0,0.667,0,1,225,78,33,1,0
