"Games","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","Hand_OBP","Hand_SLG","Hand_BABIP","Hand_ISO","Hand_SBPerG","P_OPS","AL","SameTeam","weight","height","age","bats_right","bats_switch"
135,470,62,122,28,1.6094379124341,15,64,1.94591014905531,1.79175946922805,28,59,1.79175946922805,2.07944154167984,2.30258509299405,4,8,0.303,0.415,0.268,0.155,0.0148148148148148,0.64,1,1,170,70,29,1,0
129,428,59,106,24,1.79175946922805,13,46,1.6094379124341,1.79175946922805,65,79,2.07944154167984,2.19722457733622,2.56494935746154,4,9,0.349,0.4,0.274,0.152,0,0.267,0,1,180,73,36,1,0
156,577,110,191,55,2.30258509299405,34,126,2.484906649788,2.63905732961526,92,121,2.30258509299405,2.89037175789616,1.6094379124341,6,8,0.43,0.62,0.367,0.289,0.0448717948717949,0.333,0,1,220,73,25,0,1
155,617,118,180,35,2.07944154167984,20,70,2.484906649788,2.19722457733622,66,100,2.19722457733622,3.49650756146648,1.6094379124341,6,11,0.382,0.455,0.318,0.164,0.0451612903225806,0.333,0,1,185,71,36,1,0
158,623,118,206,37,2.07944154167984,37,141,2.30258509299405,2.30258509299405,40,110,2.30258509299405,2.63905732961526,2.30258509299405,13,11,0.372,0.578,0.346,0.247,0.0316455696202532,0.606,1,1,180,70,32,1,0
120,428,57,123,25,1.94591014905531,13,49,2.07944154167984,1.79175946922805,34,83,1.94591014905531,2.30258509299405,2.39789527279837,5,10,0.343,0.446,0.326,0.159,0.025,0.418,1,1,200,73,35,1,0
124,439,83,123,29,1.79175946922805,28,74,2.30258509299405,1.79175946922805,62,85,1.94591014905531,2.30258509299405,1.6094379124341,9,16,0.369,0.542,0.284,0.262,0.0403225806451613,0.876,1,1,175,74,37,1,0
150,540,99,144,30,2.30258509299405,25,110,3.66356164612965,2.30258509299405,69,155,2.07944154167984,2.70805020110221,1.79175946922805,13,13,0.353,0.48,0.319,0.213,0.226666666666667,0.777,1,1,210,74,28,1,0
122,445,62,120,28,1.79175946922805,23,82,1.79175946922805,2.19722457733622,32,86,2.07944154167984,2.07944154167984,1.6094379124341,4,19,0.32,0.492,0.285,0.222,0.00819672131147541,0.818,0,0,175,73,34,1,0
151,552,91,159,43,1.6094379124341,32,114,2.56494935746154,1.94591014905531,41,99,2.63905732961526,2.19722457733622,1.6094379124341,7,7,0.338,0.54,0.297,0.252,0.0529801324503311,0.333,1,1,215,73,24,0,0
59,97,12,28,8,1.6094379124341,4,18,1.6094379124341,1.6094379124341,9,14,1.6094379124341,2.19722457733622,1.6094379124341,0,5,0.373,0.495,0.304,0.206,0,0.762,0,1,190,72,32,1,0
122,409,61,123,20,1.94591014905531,20,69,1.6094379124341,2.07944154167984,23,81,1.6094379124341,2.56494935746154,1.6094379124341,2,9,0.348,0.506,0.332,0.205,0,0.5,1,1,200,72,32,1,0
141,458,76,126,22,2.07944154167984,4,38,2.39789527279837,2.56494935746154,61,76,2.07944154167984,1.94591014905531,2.39789527279837,6,9,0.359,0.362,0.318,0.087,0.0425531914893617,0.611,0,1,180,72,31,0,0
155,644,108,165,34,2.19722457733622,9,49,3.46573590279973,2.83321334405622,61,70,1.79175946922805,2.30258509299405,2.30258509299405,4,7,0.324,0.363,0.274,0.107,0.174193548387097,1.026,1,1,205,74,28,0,0
134,437,54,121,34,1.79175946922805,4,56,1.79175946922805,1.94591014905531,17,44,1.6094379124341,3.04452243772342,2.56494935746154,0,11,0.328,0.387,0.301,0.11,0.00746268656716418,0.701,1,1,165,70,29,1,0
109,375,80,121,18,2.30258509299405,27,73,2.89037175789616,2.07944154167984,57,75,2.19722457733622,2.19722457733622,2.07944154167984,4,6,0.414,0.613,0.339,0.291,0.119266055045872,0.697,0,1,200,73,26,0,0
92,175,34,47,11,1.6094379124341,12,38,1.6094379124341,1.6094379124341,28,49,1.79175946922805,1.94591014905531,1.6094379124341,2,1,0.372,0.537,0.302,0.269,0,1.044,0,1,240,75,27,0,0
61,232,41,69,17,1.79175946922805,13,59,1.94591014905531,1.6094379124341,27,44,2.07944154167984,1.79175946922805,1.6094379124341,5,6,0.366,0.547,0.311,0.25,0.0327868852459016,0.718,1,0,210,76,27,1,0
150,500,95,152,38,1.79175946922805,30,110,2.30258509299405,2.30258509299405,93,136,2.83321334405622,2.19722457733622,1.79175946922805,10,8,0.41,0.564,0.355,0.26,0.0333333333333333,0.997,0,1,190,73,31,0,0
140,495,66,136,27,2.19722457733622,14,73,2.77258872223978,2.484906649788,47,67,2.63905732961526,1.79175946922805,1.94591014905531,3,8,0.337,0.43,0.293,0.156,0.0785714285714286,0.902,0,1,175,74,36,0,0
25,90,13,27,4,1.6094379124341,3,11,1.6094379124341,1.6094379124341,10,20,1.79175946922805,1.79175946922805,1.6094379124341,0,3,0.376,0.444,0.358,0.144,0,0.722,0,1,160,72,43,1,0
98,334,34,88,15,1.6094379124341,3,38,1.79175946922805,1.94591014905531,30,63,1.79175946922805,2.07944154167984,1.6094379124341,3,8,0.327,0.335,0.314,0.072,0.0102040816326531,0.498,1,1,180,73,32,1,0
34,81,15,21,5,1.79175946922805,2,13,1.94591014905531,1.6094379124341,11,24,1.6094379124341,1.6094379124341,1.6094379124341,1,0,0.344,0.42,0.339,0.16,0.0588235294117647,0.636,1,0,172,72,36,1,0
154,520,109,178,47,1.94591014905531,38,120,1.94591014905531,1.6094379124341,129,83,3.36729582998647,2.89037175789616,1.6094379124341,9,17,0.477,0.66,0.343,0.317,0.012987012987013,0.984,1,1,240,75,30,0,0
124,371,64,105,26,1.6094379124341,12,57,1.6094379124341,1.79175946922805,63,83,1.79175946922805,2.19722457733622,2.07944154167984,2,13,0.391,0.45,0.335,0.167,0,0.742,1,1,185,72,27,0,0
68,244,36,64,10,1.94591014905531,9,31,1.94591014905531,2.30258509299405,28,37,1.6094379124341,1.6094379124341,1.79175946922805,0,8,0.338,0.43,0.278,0.168,0.0294117647058824,0.661,0,1,180,68,23,1,0
140,532,97,173,34,1.79175946922805,35,140,1.79175946922805,1.6094379124341,41,94,2.30258509299405,2.39789527279837,1.6094379124341,16,18,0.37,0.59,0.329,0.265,0.00714285714285714,1.087,1,1,175,75,32,1,0
162,609,128,198,36,2.484906649788,57,142,1.79175946922805,1.79175946922805,100,83,3.36729582998647,2.94443897916644,1.6094379124341,5,14,0.429,0.688,0.297,0.363,0.00617283950617284,0.753,0,1,180,74,34,0,0
145,476,66,142,31,1.94591014905531,15,78,1.79175946922805,1.6094379124341,67,36,2.39789527279837,2.19722457733622,1.79175946922805,5,7,0.386,0.466,0.295,0.168,0.00689655172413793,0.774,0,1,190,74,37,0,0
136,453,55,115,25,1.6094379124341,15,60,1.79175946922805,1.79175946922805,37,68,2.07944154167984,2.39789527279837,2.63905732961526,4,10,0.316,0.408,0.267,0.155,0.00735294117647059,0.167,1,1,220,72,25,1,0
89,281,44,82,14,1.79175946922805,4,33,2.77258872223978,1.79175946922805,36,47,1.79175946922805,1.94591014905531,2.07944154167984,1,8,0.375,0.391,0.338,0.1,0.123595505617978,0.729,1,1,185,72,37,0,1
150,614,110,191,35,2.07944154167984,21,74,3.46573590279973,2.07944154167984,56,99,2.07944154167984,2.70805020110221,2.30258509299405,1,13,0.377,0.48,0.343,0.169,0.18,0.566,1,1,195,75,27,1,0
35,80,2,8,0,1.6094379124341,0,2,1.6094379124341,1.6094379124341,3,38,1.6094379124341,1.79175946922805,2.484906649788,0,3,0.143,0.1,0.19,0,0,0.133,0,1,225,82,38,1,0
161,625,104,157,25,1.94591014905531,34,104,2.77258872223978,2.19722457733622,56,142,2.07944154167984,2.07944154167984,1.6094379124341,9,10,0.312,0.461,0.269,0.21,0.0683229813664596,0.851,0,1,225,73,24,1,0
159,572,113,189,33,2.30258509299405,38,102,2.63905732961526,2.70805020110221,98,82,3.2188758248682,1.94591014905531,1.6094379124341,5,13,0.427,0.605,0.33,0.274,0.0566037735849057,1.013,0,1,210,76,29,0,1
148,560,82,165,32,2.07944154167984,25,97,2.07944154167984,1.94591014905531,31,88,2.07944154167984,2.39789527279837,1.6094379124341,8,18,0.334,0.496,0.308,0.202,0.0202702702702703,0.526,0,1,205,73,34,1,0
111,381,58,92,16,1.79175946922805,18,51,1.79175946922805,1.94591014905531,54,83,2.30258509299405,1.6094379124341,1.6094379124341,4,6,0.333,0.43,0.261,0.189,0.00900900900900901,0.712,1,1,195,75,35,0,0
137,521,66,130,20,2.07944154167984,9,44,3.76120011569356,2.63905732961526,58,73,1.79175946922805,2.94443897916644,2.30258509299405,2,10,0.339,0.351,0.274,0.102,0.277372262773723,0.521,1,1,175,69,33,1,0
133,517,91,135,21,2.19722457733622,14,66,3.04452243772342,2.56494935746154,47,69,1.79175946922805,1.94591014905531,2.30258509299405,5,8,0.322,0.398,0.276,0.137,0.120300751879699,0.481,1,1,180,72,34,0,0
162,629,90,178,37,2.19722457733622,12,85,2.63905732961526,2.07944154167984,52,103,2.56494935746154,1.6094379124341,1.6094379124341,6,17,0.335,0.412,0.319,0.129,0.0555555555555556,1.31,1,1,190,73,25,0,0
128,438,45,117,16,1.79175946922805,17,66,1.79175946922805,1.6094379124341,28,82,2.07944154167984,2.70805020110221,1.79175946922805,5,12,0.322,0.425,0.291,0.158,0.0078125,0.557,0,1,185,75,31,1,0
132,470,80,144,40,1.79175946922805,23,116,2.19722457733622,1.79175946922805,93,90,2.63905732961526,2.63905732961526,1.6094379124341,9,11,0.423,0.543,0.331,0.236,0.0303030303030303,0.778,1,1,175,72,38,1,0
154,589,89,165,24,1.94591014905531,34,113,1.79175946922805,1.94591014905531,42,89,1.94591014905531,1.94591014905531,1.6094379124341,2,12,0.329,0.501,0.28,0.221,0.00649350649350649,0.606,1,1,205,74,34,0,0
121,381,40,83,12,1.6094379124341,7,42,1.6094379124341,1.79175946922805,28,76,2.30258509299405,2.19722457733622,2.56494935746154,3,11,0.276,0.304,0.252,0.087,0,0.4,0,1,205,75,31,1,0
97,299,48,56,4,1.6094379124341,29,64,1.6094379124341,1.6094379124341,56,118,2.07944154167984,2.07944154167984,1.6094379124341,6,7,0.316,0.492,0.171,0.304,0,0.182,0,1,215,77,38,1,0
125,409,78,117,16,2.63905732961526,5,57,3.78418963391826,2.484906649788,69,84,1.6094379124341,1.6094379124341,2.07944154167984,6,6,0.384,0.406,0.344,0.12,0.312,0.447,1,1,175,71,37,0,1
139,471,82,114,22,1.94591014905531,12,60,1.94591014905531,2.07944154167984,79,97,1.6094379124341,3.17805383034795,2.07944154167984,6,13,0.369,0.374,0.277,0.132,0.0143884892086331,0.237,1,1,175,69,30,1,0
123,380,45,103,19,1.6094379124341,13,47,1.6094379124341,1.79175946922805,35,80,2.63905732961526,2.19722457733622,2.19722457733622,2,9,0.337,0.424,0.311,0.153,0,0.533,0,1,202,75,32,1,0
159,572,91,173,32,1.79175946922805,21,95,2.07944154167984,1.79175946922805,94,70,3.17805383034795,2.30258509299405,1.79175946922805,7,21,0.401,0.472,0.311,0.17,0.0188679245283019,0.57,1,1,205,77,33,0,0
137,510,77,136,33,1.79175946922805,21,70,3.29583686600433,2.07944154167984,48,59,2.19722457733622,1.94591014905531,1.6094379124341,3,20,0.33,0.459,0.266,0.192,0.160583941605839,0.841,1,1,200,76,38,0,0
144,564,87,173,26,2.19722457733622,3,38,2.83321334405622,2.07944154167984,25,43,1.6094379124341,2.39789527279837,2.94443897916644,1,22,0.342,0.383,0.328,0.076,0.0833333333333333,0.561,0,1,190,69,26,1,0
138,484,59,134,28,1.79175946922805,22,95,1.94591014905531,2.39789527279837,62,132,2.70805020110221,2.39789527279837,1.6094379124341,5,10,0.363,0.475,0.334,0.198,0.0144927536231884,0.83,1,1,215,74,30,0,1
161,590,112,194,47,2.19722457733622,37,130,1.79175946922805,2.07944154167984,69,93,2.39789527279837,2.63905732961526,1.79175946922805,7,21,0.403,0.61,0.336,0.281,0.0062111801242236,0.478,0,1,240,75,21,1,0
141,493,54,128,19,2.07944154167984,10,57,3.09104245335832,2.19722457733622,39,73,2.19722457733622,2.07944154167984,2.56494935746154,6,15,0.314,0.371,0.284,0.112,0.120567375886525,0.786,0,1,200,73,25,1,0
49,154,10,35,4,1.79175946922805,0,9,1.94591014905531,1.6094379124341,4,15,1.79175946922805,1.6094379124341,2.19722457733622,1,9,0.245,0.266,0.25,0.039,0.0408163265306122,0.615,0,0,180,70,34,1,0
126,441,84,116,21,2.07944154167984,33,90,2.94443897916644,2.70805020110221,46,126,2.484906649788,2.30258509299405,1.79175946922805,3,2,0.337,0.549,0.291,0.286,0.111111111111111,0.727,0,1,180,72,34,1,0
35,83,4,11,1,1.6094379124341,0,1,1.6094379124341,1.6094379124341,1,28,1.6094379124341,1.6094379124341,2.94443897916644,0,0,0.143,0.145,0.2,0.012,0,0.133,0,1,205,77,35,1,0
158,574,77,154,34,2.07944154167984,18,73,3.87120101090789,2.94443897916644,29,125,1.6094379124341,2.07944154167984,2.07944154167984,5,7,0.304,0.432,0.312,0.164,0.272151898734177,0.713,1,1,195,73,25,1,0
80,283,40,73,14,1.94591014905531,10,46,2.19722457733622,1.79175946922805,21,58,1.6094379124341,2.19722457733622,1.6094379124341,3,4,0.315,0.428,0.289,0.17,0.05,0.679,1,1,210,71,29,1,0
141,484,68,131,33,1.79175946922805,10,58,2.63905732961526,2.07944154167984,38,48,2.30258509299405,1.79175946922805,1.79175946922805,7,5,0.321,0.405,0.279,0.134,0.0638297872340425,0.697,0,1,185,73,37,0,0
157,692,127,242,34,2.56494935746154,8,69,4.11087386417331,2.94443897916644,30,53,2.70805020110221,2.56494935746154,2.19722457733622,4,3,0.381,0.457,0.369,0.107,0.356687898089172,0.962,1,1,175,71,28,0,0
162,622,107,166,31,2.07944154167984,31,113,2.77258872223978,2.30258509299405,43,89,2.30258509299405,2.89037175789616,1.79175946922805,4,14,0.326,0.476,0.267,0.209,0.0679012345679012,0.733,1,1,220,69,27,1,0
156,526,101,153,26,1.79175946922805,49,124,1.6094379124341,1.79175946922805,111,185,2.94443897916644,2.19722457733622,1.6094379124341,3,9,0.416,0.624,0.353,0.333,0,0.554,1,1,250,76,31,0,0
154,631,95,191,30,2.56494935746154,9,56,3.09104245335832,2.484906649788,32,35,2.07944154167984,3.29583686600433,2.07944154167984,2,7,0.357,0.418,0.309,0.116,0.11038961038961,0.824,0,1,170,69,32,0,0
155,611,84,156,26,2.56494935746154,2,50,2.89037175789616,2.63905732961526,61,72,1.6094379124341,1.94591014905531,2.99573227355399,4,14,0.323,0.334,0.285,0.079,0.0838709677419355,0.98,1,1,180,69,34,0,1
146,540,102,166,38,1.6094379124341,26,94,2.77258872223978,2.30258509299405,78,67,2.77258872223978,2.39789527279837,1.6094379124341,9,15,0.395,0.522,0.307,0.215,0.0753424657534247,0.793,1,1,180,74,33,0,1
106,408,58,112,30,1.6094379124341,16,65,1.79175946922805,1.6094379124341,22,70,2.07944154167984,2.07944154167984,1.6094379124341,3,15,0.314,0.466,0.295,0.191,0.00943396226415094,0.613,0,1,205,74,36,1,0
123,377,44,100,20,1.79175946922805,10,42,2.07944154167984,1.94591014905531,20,69,1.6094379124341,1.94591014905531,2.56494935746154,1,6,0.305,0.403,0.301,0.138,0.024390243902439,0.393,1,1,190,75,32,1,0
125,481,66,128,19,2.30258509299405,3,30,3.49650756146648,2.484906649788,23,54,1.94591014905531,2.39789527279837,2.484906649788,1,4,0.307,0.345,0.294,0.079,0.224,0.616,0,1,160,69,32,0,0
158,638,93,195,56,2.07944154167984,29,123,2.39789527279837,2.19722457733622,30,80,2.77258872223978,1.6094379124341,1.6094379124341,10,11,0.332,0.539,0.308,0.234,0.0379746835443038,0.762,1,1,190,75,30,0,0
133,538,76,138,35,1.94591014905531,15,61,1.79175946922805,1.94591014905531,37,90,1.6094379124341,2.19722457733622,2.07944154167984,7,15,0.305,0.413,0.28,0.156,0.0075187969924812,0.899,0,1,170,72,31,1,0
154,552,82,144,29,1.94591014905531,20,73,1.79175946922805,1.94591014905531,54,80,1.94591014905531,2.63905732961526,2.39789527279837,7,18,0.333,0.429,0.27,0.168,0.00649350649350649,0.846,0,1,170,70,30,1,0
143,403,117,149,31,1.94591014905531,46,110,2.63905732961526,1.94591014905531,198,47,4.29045944114839,2.63905732961526,1.6094379124341,2,4,0.582,0.799,0.33,0.429,0.0629370629370629,1.559,0,1,185,73,38,0,0
108,184,28,46,9,1.94591014905531,2,23,1.79175946922805,1.79175946922805,13,36,1.94591014905531,2.07944154167984,2.39789527279837,2,5,0.307,0.353,0.297,0.103,0.00925925925925926,1.32,0,1,225,73,28,1,0
143,543,56,126,23,1.94591014905531,12,61,2.19722457733622,1.79175946922805,22,69,2.19722457733622,2.484906649788,1.6094379124341,6,22,0.268,0.348,0.244,0.116,0.027972027972028,1.006,0,1,175,73,35,1,0
153,585,87,161,31,2.07944154167984,34,109,2.56494935746154,2.07944154167984,65,119,2.89037175789616,1.79175946922805,1.6094379124341,2,8,0.348,0.513,0.293,0.238,0.0522875816993464,0.959,1,1,215,73,25,0,0
41,112,12,29,7,1.6094379124341,4,13,1.94591014905531,1.6094379124341,8,30,1.6094379124341,1.79175946922805,1.79175946922805,1,3,0.311,0.429,0.316,0.17,0.0487804878048781,0.843,1,1,220,74,23,1,0
135,424,61,107,19,1.79175946922805,18,56,2.56494935746154,1.94591014905531,57,104,2.19722457733622,2.56494935746154,2.07944154167984,4,4,0.349,0.429,0.291,0.177,0.0592592592592593,0.966,0,1,200,73,27,0,0
72,147,7,34,5,1.6094379124341,1,9,1.79175946922805,1.6094379124341,3,33,1.6094379124341,1.79175946922805,1.79175946922805,1,0,0.25,0.286,0.289,0.054,0.0138888888888889,0.75,0,1,175,73,39,1,0
54,219,43,60,14,2.19722457733622,6,22,2.39789527279837,1.94591014905531,24,34,1.79175946922805,1.94591014905531,1.94591014905531,1,2,0.35,0.457,0.3,0.183,0.111111111111111,1.179,1,0,170,68,31,0,1
131,488,74,123,27,1.79175946922805,24,86,1.94591014905531,1.6094379124341,52,108,1.94591014905531,2.70805020110221,1.6094379124341,5,15,0.333,0.459,0.274,0.207,0.0152671755725191,1.079,1,1,210,76,28,1,0
152,608,107,178,22,2.39789527279837,8,63,3.25809653802148,2.89037175789616,45,44,1.6094379124341,3.46573590279973,2.94443897916644,8,7,0.363,0.388,0.301,0.095,0.138157894736842,0.632,1,1,170,66,27,1,0
144,476,96,148,31,1.94591014905531,28,83,2.19722457733622,2.07944154167984,86,134,2.94443897916644,2.56494935746154,1.6094379124341,6,9,0.42,0.561,0.375,0.25,0.0277777777777778,1.041,0,1,190,73,32,0,0
98,345,58,94,16,2.19722457733622,6,35,2.19722457733622,1.94591014905531,44,54,1.79175946922805,2.19722457733622,2.56494935746154,3,3,0.359,0.394,0.306,0.122,0.0408163265306122,1.032,1,1,190,70,25,1,0
150,625,99,177,28,2.19722457733622,10,73,3.3322045101752,2.07944154167984,27,67,2.19722457733622,1.94591014905531,2.30258509299405,4,9,0.313,0.389,0.303,0.106,0.153333333333333,0.863,1,1,195,74,28,0,0
125,338,51,96,13,1.79175946922805,6,30,2.30258509299405,1.79175946922805,39,75,2.07944154167984,1.79175946922805,1.94591014905531,3,13,0.357,0.382,0.346,0.098,0.04,0.432,0,1,160,72,44,1,0
130,429,75,124,35,2.39789527279837,19,59,2.70805020110221,2.07944154167984,32,44,2.39789527279837,2.99573227355399,1.6094379124341,3,7,0.357,0.531,0.285,0.242,0.0769230769230769,0.822,1,1,185,73,27,0,0
154,636,95,175,31,2.56494935746154,8,47,3.46573590279973,2.99573227355399,43,114,1.6094379124341,2.07944154167984,2.63905732961526,2,8,0.323,0.387,0.324,0.112,0.175324675324675,0.625,0,1,195,68,25,0,1
155,560,120,176,34,1.79175946922805,41,122,1.94591014905531,1.94591014905531,109,112,2.19722457733622,2.99573227355399,1.6094379124341,5,18,0.435,0.598,0.328,0.284,0.0129032258064516,1.098,1,1,240,75,31,0,0
61,130,11,37,8,1.79175946922805,3,20,1.94591014905531,1.79175946922805,5,33,1.6094379124341,1.6094379124341,1.94591014905531,2,0,0.307,0.431,0.354,0.146,0.0327868852459016,1.417,1,1,210,74,30,1,0
156,569,99,142,24,1.79175946922805,30,111,2.70805020110221,2.07944154167984,88,144,2.19722457733622,2.39789527279837,1.6094379124341,8,12,0.352,0.453,0.278,0.204,0.0641025641025641,1.191,1,1,220,77,26,1,0
148,623,80,170,31,2.39789527279837,9,59,2.83321334405622,2.89037175789616,17,79,1.94591014905531,1.94591014905531,2.56494935746154,6,12,0.292,0.385,0.298,0.112,0.0810810810810811,0.67,1,1,180,72,24,0,1
136,492,58,138,22,2.19722457733622,15,61,1.6094379124341,1.6094379124341,68,56,1.79175946922805,2.39789527279837,1.79175946922805,1,8,0.374,0.433,0.291,0.152,0,1.445,1,1,192,73,33,0,0
136,403,51,94,20,1.6094379124341,7,42,1.6094379124341,1.6094379124341,43,64,1.79175946922805,2.30258509299405,2.07944154167984,3,11,0.313,0.335,0.26,0.102,0,0.118,1,1,220,72,26,1,0
148,561,89,162,37,2.19722457733622,29,94,3.3322045101752,2.56494935746154,35,118,2.07944154167984,2.30258509299405,1.6094379124341,3,17,0.334,0.524,0.319,0.235,0.155405405405405,0.67,1,1,220,74,27,1,0
157,644,124,191,26,1.6094379124341,18,75,3.61091791264422,2.07944154167984,73,114,1.94591014905531,2.484906649788,2.07944154167984,3,14,0.373,0.421,0.336,0.124,0.203821656050955,1.401,1,1,195,75,28,1,0
129,378,56,92,15,1.6094379124341,15,58,1.79175946922805,2.07944154167984,48,98,2.30258509299405,2.83321334405622,2.07944154167984,0,11,0.347,0.402,0.291,0.159,0.00775193798449612,0.432,1,1,235,75,24,0,0
154,560,91,148,34,1.6094379124341,35,94,2.56494935746154,2.07944154167984,83,135,2.19722457733622,2.70805020110221,1.6094379124341,6,14,0.366,0.512,0.285,0.248,0.051948051948052,0.749,0,1,225,73,25,1,0
158,548,90,179,35,1.79175946922805,26,100,2.56494935746154,1.94591014905531,107,89,3.3322045101752,1.94591014905531,1.6094379124341,5,18,0.435,0.536,0.349,0.21,0.0506329113924051,0.749,0,1,210,76,30,0,1
149,577,96,173,37,1.94591014905531,27,85,2.39789527279837,2.484906649788,37,129,1.94591014905531,1.94591014905531,2.19722457733622,6,8,0.341,0.511,0.342,0.211,0.0402684563758389,0.484,1,1,175,70,27,0,0
118,398,54,106,18,2.07944154167984,11,49,2.19722457733622,1.79175946922805,70,66,2.07944154167984,1.79175946922805,1.6094379124341,2,12,0.376,0.41,0.294,0.143,0.0338983050847458,0.619,1,1,195,75,36,0,0
144,474,65,148,32,2.39789527279837,7,52,3.09104245335832,2.19722457733622,19,80,1.79175946922805,2.484906649788,2.30258509299405,4,5,0.345,0.449,0.361,0.137,0.118055555555556,1.013,1,1,195,71,26,0,0
152,623,102,195,42,1.94591014905531,37,108,2.30258509299405,1.79175946922805,52,101,2.07944154167984,2.19722457733622,1.6094379124341,3,20,0.368,0.565,0.324,0.252,0.0328947368421053,0.781,0,1,185,73,34,1,0
140,490,71,131,37,2.07944154167984,15,69,2.70805020110221,2.77258872223978,72,127,2.19722457733622,2.63905732961526,1.6094379124341,5,14,0.368,0.447,0.329,0.18,0.0714285714285714,0.68,1,1,215,75,29,0,0
63,181,19,47,11,1.79175946922805,7,27,1.6094379124341,1.94591014905531,13,38,1.79175946922805,1.6094379124341,1.6094379124341,2,5,0.306,0.448,0.29,0.188,0,0.833,1,1,225,74,27,1,0
128,296,34,64,13,2.07944154167984,5,32,1.6094379124341,1.79175946922805,27,50,2.63905732961526,1.79175946922805,2.30258509299405,2,4,0.282,0.331,0.243,0.115,0,1.05,0,1,170,70,38,0,0
46,180,30,48,10,2.07944154167984,3,9,2.484906649788,2.07944154167984,23,22,1.6094379124341,1.79175946922805,1.79175946922805,0,1,0.353,0.406,0.29,0.139,0.152173913043478,0.739,0,0,180,72,35,0,0
162,587,71,141,32,2.19722457733622,16,67,2.07944154167984,2.39789527279837,48,96,2.39789527279837,1.94591014905531,1.6094379124341,3,17,0.298,0.39,0.262,0.15,0.0185185185185185,0.544,1,1,190,73,26,0,0
109,347,31,81,15,1.6094379124341,11,52,1.6094379124341,1.79175946922805,26,63,2.56494935746154,2.56494935746154,1.6094379124341,4,15,0.299,0.372,0.253,0.138,0,1.175,0,1,185,75,32,1,0
131,397,63,104,19,1.79175946922805,18,66,2.94443897916644,1.94591014905531,40,72,2.77258872223978,1.6094379124341,2.30258509299405,4,5,0.327,0.451,0.277,0.189,0.106870229007634,0.485,0,1,180,73,29,1,0
150,511,63,134,25,1.79175946922805,21,75,2.07944154167984,1.94591014905531,58,71,2.63905732961526,1.94591014905531,1.79175946922805,4,12,0.337,0.438,0.267,0.176,0.02,0.287,0,1,205,74,35,0,0
110,315,31,77,12,1.79175946922805,3,35,1.79175946922805,2.07944154167984,32,49,2.39789527279837,1.94591014905531,2.56494935746154,6,3,0.313,0.317,0.275,0.073,0.00909090909090909,0.971,0,1,205,75,32,1,0
123,349,60,108,27,2.56494935746154,3,40,2.30258509299405,2.19722457733622,32,68,1.6094379124341,1.94591014905531,2.89037175789616,4,3,0.367,0.458,0.372,0.149,0.040650406504065,0.871,0,1,170,67,32,0,1
143,467,60,122,29,1.79175946922805,10,64,1.79175946922805,1.94591014905531,74,69,2.56494935746154,2.39789527279837,1.6094379124341,7,7,0.365,0.392,0.284,0.131,0.00699300699300699,0.747,1,1,195,74,28,0,0
120,383,55,103,23,1.94591014905531,12,45,2.39789527279837,2.07944154167984,31,86,2.07944154167984,1.79175946922805,1.94591014905531,0,5,0.325,0.433,0.319,0.164,0.05,1.176,1,1,210,72,26,1,0
122,428,34,105,18,1.6094379124341,5,47,1.6094379124341,1.6094379124341,15,34,2.07944154167984,2.19722457733622,2.39789527279837,6,15,0.274,0.322,0.253,0.077,0,0.707,1,1,190,71,28,1,0
71,270,39,65,18,1.6094379124341,11,43,2.39789527279837,2.19722457733622,28,46,1.94591014905531,1.94591014905531,1.6094379124341,2,3,0.315,0.43,0.251,0.189,0.0845070422535211,0.721,1,0,202,71,31,1,0
125,412,52,112,32,1.79175946922805,20,75,1.79175946922805,1.94591014905531,43,87,1.6094379124341,2.07944154167984,1.6094379124341,8,5,0.339,0.5,0.294,0.228,0.008,0.655,1,1,230,75,27,0,0
130,440,54,132,31,2.39789527279837,6,49,1.79175946922805,1.94591014905531,13,61,1.79175946922805,2.77258872223978,1.94591014905531,3,14,0.334,0.439,0.335,0.139,0.00769230769230769,0.871,1,1,250,75,26,0,0
143,511,79,137,40,1.79175946922805,20,99,1.79175946922805,1.6094379124341,81,143,2.63905732961526,2.07944154167984,1.6094379124341,3,23,0.37,0.468,0.333,0.2,0.00699300699300699,0.634,1,1,215,74,31,0,1
157,590,118,185,40,1.94591014905531,34,127,1.94591014905531,2.19722457733622,72,69,2.89037175789616,2.63905732961526,1.6094379124341,4,20,0.394,0.561,0.308,0.247,0.0127388535031847,0.883,0,1,240,75,22,1,0
152,544,77,166,36,1.94591014905531,11,83,3.29583686600433,2.484906649788,49,57,2.484906649788,2.19722457733622,2.484906649788,5,17,0.364,0.439,0.322,0.134,0.144736842105263,0.429,0,1,200,73,26,1,0
93,316,46,81,23,2.19722457733622,4,35,2.63905732961526,2.19722457733622,19,51,1.94591014905531,2.07944154167984,2.56494935746154,0,12,0.305,0.392,0.295,0.136,0.0967741935483871,0.599,1,1,175,70,23,1,0
28,83,9,22,5,1.6094379124341,1,6,1.79175946922805,1.79175946922805,6,10,1.6094379124341,1.6094379124341,1.79175946922805,1,4,0.311,0.361,0.288,0.096,0.0357142857142857,0.558,1,1,220,74,24,1,0
